"","Lizard_ID","eggID","bd_liz_id","clutch","egg_encl_ID","species","trt","temp","hormone","hatch_date_dmy","season","date_egg_laid_dmy","Julian_lay","days_to_hatch","Julian_hatch_date","egg_mass","egg_length_mm","egg_width_mm","hatch_mass_g","hatch_svl_mm","hatch_tail_orig_mm","juv1_measure_date_dmy","juv1_SVL_mm","juv1_measure_tail_mm","juv1_mass_g","Liz_ID","juv2_measure_date_dmy","juv2_SVL_mm","juv2_measure_tail_mm","juv2_mass_g","person_juv2","liz_status_db","mortality_date_dmy","tail_loss_hatching","tail_loss_juv1","tail_loss_juv2","tail_loss_overall","notes_juv1","notes_juv2","notes_db","juv3_date","juv3_measure_time","Plate_CORT_juv3","juv3_sample_ID","sex","juv3_data_ssue_Y_N","juv3_SVL_mm","juv3_tail_mm","juv3_mass_g","juv3_temperature","juv3_CORT_Treatment","juv3_HandlingTime_sec","juv3_Testosterone_plate","juv3_Testosterone_Final_ng_ml","juv3_T4_plate","juv3_T4_corrected_ng_mL","juv3_Sample_volume_ul","juv3_CORT_Final_Hormone_ng_mL","notes_juv3","juv3_inject_time_sec","juv3_liver_time_sec","juv3_oroboros","juv3_chamber","juv3_basal_corrected.pmol..sec.ng..","juv3_adp_corrected.pmol..sec.ng..","juv3_oligo_corrected.pmol..sec.ng..","juv3_fccp_corrected.pmol..sec.ng..","juv3_RCR.L.R.","juv3_RCR.L.ETS.","juv3_RCR.R.ETS.","juv3_oroboros_comments","Juvenile1_Age","Juvenile2_Age","Juvenile3_Age","hatch_juv3_SVL_growth","hatch_juv3_MASS_growth","hatch_juv1_SVL_growth","hatch_juv1_mass_growth","juv1_juv3_svl_growth","juv1_juv3_mass_growth","hatch_mass_svl","juv1_mass_svl","juv2_mass_svl","juv3_mass_svl","log_hatch_mass","log_hatch_SVL","log_juv1_mass","log_juv1_SVL","log_juv2_mass","log_juv2_SVL","log_juv3_mass","log_juv3_SVL","ScaledMass_hatch","ScaledMass_juv1","ScaledMass_juv2","ScaledMass_juv3"
"101","LD843_21","EG843_21","LD843_21","CL237_21","E027_21","delicata","CORT_28_5pg_Topical","28","low","10/02/2022","2021/22","12/02/2022",43,NA,41,0.149,8.67,5.87,0.109,17,23,"3/06/2022",32,44.5,0.572,"LD843_21","10/08/2022",35,50,0.705,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-19,"9:41","6",20,"M","N",43,62,1.553,28,"low",141,"T1",845.47,"1",0.5,5,75.21,"",14,237,72810,"B",0.2452,1.0395,0.2818,11.631,1.1493,0.342,0.2976,"",113,181,464,0.0560344827586207,0.00311206896551724,0.132743362831858,0.00409734513274336,0.0313390313390313,0.00279487179487179,0.00641176470588235,0.017875,0.0201428571428571,0.0361162790697674,-2.21640739675299,2.83321334405622,-0.558616287602339,3.46573590279973,-0.349557476169868,3.55534806148941,0.44018854416655,3.76120011569356,0.11438926204484,0.456487023555889,0.534759125536163,1.43518386817512
"102","LD844_21","EG844_21","LD844_21","CL237_21","E027_21","delicata","C_23_Topical","23","control","1/03/2022","2021/22","12/02/2022",43,17,60,0.145,8.41,6.02,0.112,18,23,"3/06/2022",31.5,42,0.487,"LD844_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",2020-06-07,"8:51","5",86,"F","N",45,64,1.88,23,"control",135,"",NA,"4",0.99,5,345.56,"",23,209,72809,"B",0.2021,1.9404,0.1532,28.226,0.7583,0.1568,0.2068,"",94,162,464,0.0581896551724138,0.00381034482758621,0.143617021276596,0.00398936170212766,0.0364864864864865,0.00376486486486486,0.00622222222222222,0.0154603174603175,NA,0.0417777777777778,-2.18925640768704,2.89037175789616,-0.719491155899547,3.44998754583159,NA,NA,0.631271776841858,3.80666248977032,0.102975893626272,0.404595432460655,NA,1.52497703850265
"103","LD845_21","EG845_21","LD845_21","CL238_21","E031_M","delicata","C_23_Topical","23","control","1/03/2022","2021/22","12/02/2022",43,17,60,0.201,8.68,6.67,0.151,18,25,"3/06/2022",31,40,0.501,"LD845_21","10/08/2022",31,49,0.561,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-31,"12:19","4",66,"F","N",39,54,1.313,23,"control",137,"",NA,"4",0.64,5,164.76,"",17,237,72809,"B",0.1697,1.296,0.1622,8.1479,0.9554,0.2545,0.2664,"",94,162,457,0.0459518599562363,0.00254266958424508,0.138297872340426,0.00372340425531915,0.0220385674931129,0.00223691460055096,0.00838888888888889,0.0161612903225806,0.0180967741935484,0.0336666666666667,-1.89047544216721,2.89037175789616,-0.691149177897272,3.43398720448515,-0.578034373459441,3.43398720448515,0.272314595320659,3.66356164612965,0.138833570871134,0.433579472428204,0.582916343731138,1.60555464302962
"104","LD846_21","EG846_21","LD846_21","CL238_21","E031_M","delicata","CORT_23_10pg_Topical","23","high","1/03/2022","2021/22","12/02/2022",43,17,60,0.179,8.68,6.37,0.145,18,24,"3/06/2022",29,37,0.404,"LD846_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",2020-06-06,"13:09","5",80,"F","N",40,59,1.398,23,"high",222,"",NA,"4",0.71,5,188.91,"",25,337,72810,"B",0.1534,1.2397,0.1193,3.2252,0.7775,0.2413,0.3103,"",94,162,463,0.0475161987041037,0.00270626349892009,0.117021276595745,0.00275531914893617,0.029810298102981,0.00269376693766938,0.00805555555555556,0.0139310344827586,NA,0.03495,-1.93102153656156,2.89037175789616,-0.906340401020987,3.36729582998647,NA,NA,0.335042643811618,3.68887945411394,0.133317005141155,0.414524832239222,NA,1.58975489512145
"105","LD847_21","EG847_21","LD847_21","CL238_21","E031_M","delicata","CORT_23_5pg_Topical","23","low",NA,"2021/22","12/02/2022",43,20,63,0.177,8.7,6.08,0.13,18,26,"3/06/2022",27,40,0.408,"LD847_21","10/08/2022",28,41,0.455,"PR","ALIVE",NA,0,0,0,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,159,NA,NA,NA,0.0989010989010989,0.00305494505494505,NA,NA,0.00722222222222222,0.0151111111111111,0.01625,NA,-2.04022082852655,2.89037175789616,-0.896488104577975,3.29583686600433,-0.787457860031187,3.3322045101752,NA,NA,0.119525590816208,0.502404124864933,0.6155743249154,NA
"106","LD848_21","EG848_21","LD848_21","CL238_21","E031_M","delicata","C_28_Topical","28","control","11/02/2022","2021/22","12/02/2022",43,NA,42,0.18,8.67,6.41,0.136,18,27,"3/06/2022",28,43,0.444,"LD848_21","10/08/2022",29,44,0.533,"PR","ALIVE",NA,0,0,0,0,"","","",2020-05-22,"10:52","6",30,"F","N",41,63,1.354,28,"control",157,"",NA,NA,NA,4,126.33,"",24,282,72809,"B",0.0855,1.329,0.1733,13.2287,2.0281,0.2121,0.1046,"",112,180,466,0.0493562231759657,0.0026137339055794,0.0892857142857143,0.00275,0.0367231638418079,0.00257062146892655,0.00755555555555556,0.0158571428571429,0.0183793103448276,0.0330243902439024,-1.99510039324608,2.89037175789616,-0.811930716549912,3.3322045101752,-0.629233854816292,3.36729582998647,0.303063174490083,3.71357206670431,0.125042156546187,0.498260631479509,0.658380765406705,1.43444228542289
"107","LD849_21","EG849_21","LD849_21","CL239_21","E011_M","delicata","CORT_28_5pg_Topical","28","low","11/02/2022","2021/22","12/02/2022",43,NA,42,0.184,8.91,6.32,0.118,18,25,"3/06/2022",28,38.5,0.414,"LD849_21","10/08/2022",31,41,0.585,"PR","ALIVE",NA,0,0,0,0,"","","",2020-05-25,"9:09","3",50,"F","N",42,63,1.645,28,"low",290,"",NA,NA,NA,3,26.57,"dilute in 750ul",25,370,72809,"B",0.2502,1.9862,0.2517,16.4695,1.0061,0.2485,0.247,"dilute in 750ul; plasma sample for CORT listed as 'chunky'",112,180,469,0.0511727078891258,0.00325586353944563,0.0892857142857143,0.00264285714285714,0.0392156862745098,0.00344817927170868,0.00655555555555555,0.0147857142857143,0.0188709677419355,0.0391666666666667,-2.13707065451647,2.89037175789616,-0.881889305156823,3.3322045101752,-0.536143431750281,3.43398720448515,0.497740384217335,3.73766961828337,0.108492459356251,0.464594372595758,0.607853941323914,1.62634611179057
"108","LD850_21","EG850_21","LD850_21","CL240_21","E029_F120","delicata","CORT_28_10pg_Topical","28","high","10/02/2022","2021/22","14/01/2022",14,27,41,0.141,7.68,5.86,0.076,14,19,"3/06/2022",29.5,41,0.473,"LD850_21","10/08/2022",32,44,0.65,"PR","ALIVE",NA,0,0,0,0,"","","",2020-06-06,"13:21","5",82,"M","N",40,60,1.269,28,"high",141,"T2",1202.49,"4",0.36,5,290.86,"blood a bit clear",23,229,72809,"B",0.2277,0.8321,0.1116,4.7,0.49,0.2796,0.5706,"blood a bit clear",113,181,482,0.053941908713693,0.00247510373443983,0.13716814159292,0.00351327433628319,0.0284552845528455,0.00215718157181572,0.00542857142857143,0.0160338983050847,0.0203125,0.031725,-2.57702193869581,2.63905732961526,-0.748659890490204,3.38439026334577,-0.430782916092454,3.46573590279973,0.238229188732251,3.68887945411394,0.124993947098021,0.464599113915957,0.622016562426433,1.4430607738978
"109","LD851_21","EG851_21","LD851_21","CL241_21","E018_F120","delicata","CORT_23_10pg_Topical","23","high",NA,"2021/22","14/01/2022",14,55,69,0.112,8.23,5.33,0.106,16,25,"3/06/2022",26,34,0.308,"LD851_21","10/08/2022",27,39,0.361,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-23,"14:21","3",39,"F","N",43,70,1.766,23,"high",242,"",NA,"2",0.78,5,271.92,"",27,321,72810,"A",0.2416,1.8383,0.2121,19.035,0.8778,0.1839,0.2095,"",85,153,440,0.0613636363636364,0.00377272727272727,0.117647058823529,0.00237647058823529,0.047887323943662,0.00410704225352113,0.006625,0.0118461538461538,0.0133703703703704,0.0410697674418605,-2.24431618487007,2.77258872223978,-1.17765549600856,3.25809653802148,-1.01887732064926,3.29583686600433,0.568717102181768,3.76120011569356,0.127993877704107,0.417623589365982,0.536701550901655,1.63202492672071
"110","LD852_21","EG852_21","LD852_21","CL241_21","E018_F120","delicata","CORT_28_5pg_Topical","28","low","15/02/2022","2021/22","14/01/2022",14,32,46,0.109,8.26,5.09,0.107,17,24,"3/06/2022",31.5,42,0.489,"LD852_21","10/08/2022",29,52,0.725,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-22,"14:40","6",32,"F","N",46,69,1.77,28,"low",147,"",NA,"1",0.44,5,208.82,"",23,231,72810,"B",0.1245,0.8878,0.0779,7.8111,0.6256,0.1532,0.245,"",108,176,462,0.0627705627705628,0.0035995670995671,0.134259259259259,0.00353703703703704,0.0409604519774011,0.00361864406779661,0.00629411764705882,0.0155238095238095,0.025,0.0384782608695652,-2.23492644452023,2.83321334405622,-0.715392789507265,3.44998754583159,-0.321583624127462,3.36729582998647,0.570979546585738,3.8286413964891,0.112290376502733,0.406257015345504,0.895546069268032,1.34803289529322
"111","LD853_21","EG853_21","LD853_21","CL241_21","E018_F120","delicata","CORT_23_5pg_Topical","23","low",NA,"2021/22","14/01/2022",14,51,65,0.107,7.7,5.11,0.096,15,24,"3/06/2022",27,40,0.369,"LD853_21","10/08/2022",28,42,0.412,"PR","ALIVE",NA,0,0,0,0,"","","",2020-06-08,"12:00","5",95,"M","N",41,69,1.336,23,"low",215,"T2",1050.55,"3",0.42,5,180.36,"spinal fluid?",29,282,72810,"A",0.1001,0.7924,0.1129,10.4789,1.1279,0.1835,0.1627,"spinal fluid?",89,157,460,0.0565217391304348,0.00269565217391304,0.134831460674157,0.00306741573033708,0.0377358490566038,0.00260646900269542,0.0064,0.0136666666666667,0.0147142857142857,0.0325853658536585,-2.3434070875143,2.70805020110221,-0.99695863494161,3.29583686600433,-0.886731929632611,3.3322045101752,0.289680075114454,3.71357206670431,0.134589877989923,0.454380201164608,0.557399168934384,1.4153728901957
"112","LD854_21","EG854_21","LD854_21","CL242_21","E015_M","delicata","CORT_28_10pg_Topical","28","high","13/02/2022","2021/22","14/01/2022",14,30,44,0.136,8.45,5.57,0.113,17,25,NA,NA,NA,NA,"LD854_21",NA,NA,NA,NA,"","DEAD","14/02/2022",0,0,0,0,"","Died after hatchling; 14/02/22","Died after hatchling; 14/02/22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,178,NA,NA,NA,NA,NA,NA,NA,0.00664705882352941,NA,NA,NA,-2.1803674602698,2.83321334405622,NA,NA,NA,NA,NA,NA,0.118587033129054,NA,NA,NA
"113","LD855_21","EG855_21","LD855_21","CL242_21","E015_M","delicata","CORT_23_10pg_Topical","23","high","2/03/2022","2021/22","14/01/2022",14,47,61,0.14,8.47,5.55,0.107,17,23,"3/06/2022",28.5,43,0.417,"LD855_21","10/08/2022",28,40,0.493,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-22,"10:43","6",28,"F","N",43,68,1.78,23,"high",104,"",NA,"1",0.53,5,233.38,"",18,207,72810,"B",0.1991,1.1034,0.1658,13.8548,0.8324,0.2289,0.275,"",93,161,447,0.058165548098434,0.0037427293064877,0.123655913978495,0.00333333333333333,0.0409604519774011,0.00385028248587571,0.00629411764705882,0.0146315789473684,0.0176071428571429,0.0413953488372093,-2.23492644452023,2.83321334405622,-0.874669057183336,3.3499040872746,-0.707246104939447,3.3322045101752,0.576613364303994,3.76120011569356,0.112290376502733,0.447287548307087,0.666984927875367,1.64496283667206
"114","LD856_21","EG856_21","LD856_21","CL242_21","E015_M","delicata","CORT_28_5pg_Topical","28","low","13/02/2022","2021/22","14/01/2022",14,30,44,0.137,8.54,5.55,0.115,17,26,"3/06/2022",30,47,0.456,"LD856_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,178,NA,NA,NA,0.118181818181818,0.0031,NA,NA,0.00676470588235294,0.0152,NA,NA,-2.16282315061889,2.83321334405622,-0.785262469467751,3.40119738166216,NA,NA,NA,NA,0.120685918671162,0.429090267147401,NA,NA
"115","LD857_21","EG857_21","LD857_21","CL242_21","E015_M","delicata","C_23_Topical","23","control",NA,"2021/22","14/01/2022",14,48,62,0.134,8.85,5.31,0.124,15,26,"3/06/2022",27.5,39,0.397,"LD857_21","10/08/2022",28,42,0.446,"PR","ALIVE",NA,0,0,0,0,"","","",2020-05-22,"10:47","6",29,"M","N",40,68,1.316,23,"control",144,"T1",712.48,"1",0.67,5,132.6,"",22,255,72809,"A",0.1508,0.6097,0.1531,4.2977,1.0154,0.3537,0.3483,"",92,160,446,0.0560538116591928,0.00267264573991031,0.135869565217391,0.00296739130434783,0.0353107344632768,0.00259604519774011,0.00826666666666667,0.0144363636363636,0.0159285714285714,0.0329,-2.0874737133771,2.70805020110221,-0.923818998294947,3.31418600467253,-0.807436326962073,3.3322045101752,0.274596832903125,3.68887945411394,0.173845259070317,0.466488073904454,0.603398129477512,1.49650746922735
"116","LD858_21","EG858_21","LD858_21","CL242_21","E015_M","delicata","C_28_Topical","28","control","13/02/2022","2021/22","14/01/2022",14,30,44,0.133,8.73,5.34,0.122,17,24,"3/06/2022",29.5,42,0.45,"LD858_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",2020-06-08,"8:56","5",91,"M","N",39,61,1.277,28,"control",119,"T2",1071.75,"3",0.54,5,195.19,"",27,190,72810,"A",0.1944,1.7008,0.1937,12.8312,0.9966,0.2719,0.2728,"",110,178,481,0.0457380457380457,0.0024012474012474,0.113636363636364,0.00298181818181818,0.0256064690026954,0.00222911051212938,0.00717647058823529,0.0152542372881356,NA,0.0327435897435897,-2.10373423424888,2.83321334405622,-0.798507696217772,3.38439026334577,NA,NA,0.244513577050402,3.66356164612965,0.128032018068537,0.442007613662115,NA,1.56153334283993
"117","LD859_21","EG859_21","LD859_21","CL243_21","E027_M","delicata","CORT_28_10pg_Topical","28","high","14/02/2022","2021/22","14/01/2022",14,31,45,0.11,7.65,5.17,0.109,15,23,"3/06/2022",28,45,0.428,"LD859_21","10/08/2022",30,43,0.522,"PR","ALIVE",NA,0,0,0,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,177,NA,NA,NA,0.119266055045872,0.00292660550458716,NA,NA,0.00726666666666667,0.0152857142857143,0.0174,NA,-2.21640739675299,2.70805020110221,-0.84863208340034,3.3322045101752,-0.650087691099498,3.40119738166216,NA,NA,0.152815590634392,0.480305293408175,0.590528887469766,NA
"118","LD860_21","EG860_21","LD860_21","CL243_21","E027_M","delicata","CORT_23_10pg_Topical","23","high",NA,"2021/22","14/01/2022",14,49,63,0.115,7.66,5.39,0.097,15,22,"3/06/2022",22,26,0.265,"LD860_21","10/08/2022",25,32,0.275,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-22,"14:45","6",33,"F","N",37,53,1.151,23,"high",142,"",NA,NA,NA,3,165.01,"",30,229,72809,"A",0.1628,1.3464,0.1219,10.5693,0.7485,0.1679,0.2243,"",91,159,445,0.049438202247191,0.0023685393258427,0.0769230769230769,0.00184615384615385,0.0423728813559322,0.00250282485875706,0.00646666666666667,0.0120454545454545,0.011,0.0311081081081081,-2.33304430047875,2.70805020110221,-1.32802545299591,3.09104245335832,-1.29098418131557,3.2188758248682,0.140631129739746,3.61091791264422,0.135991855885651,0.550410504994829,0.499149223104769,1.63686118071704
"119","LD861_21","EG861_21","LD861_21","CL243_21","E027_M","delicata","C_23_Topical","23","control",NA,"2021/22","14/01/2022",14,49,63,0.12,7.98,5.51,0.101,18,25,"3/06/2022",30,43,0.415,"LD861_21","10/08/2022",29,45,0.45,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-30,"11:46","3",57,"M","N",39,65,1.116,23,"control",128,"T2",717.44,"2",0.59,5,188.61,"750ul media",28,198,72809,"A",0.6254,5.0914,0.547,22.1852,0.8746,0.2453,0.2804,"750ul media",91,159,453,0.0463576158940397,0.00224061810154525,0.131868131868132,0.00345054945054945,0.0248618784530387,0.00193646408839779,0.00561111111111111,0.0138333333333333,0.0155172413793103,0.0286153846153846,-2.29263476214088,2.89037175789616,-0.879476758751439,3.40119738166216,-0.798507696217772,3.36729582998647,0.109750863959119,3.66356164612965,0.0928621897879772,0.390509782601253,0.555856180924985,1.36466030588047
"120","LD862_21","EG862_21","LD862_21","CL243_21","E027_M","delicata","C_28_Topical","28","control","13/02/2022","2021/22","14/01/2022",14,30,44,0.112,8.14,5.29,0.103,16,23,"3/06/2022",29,41,0.466,"LD862_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",2020-06-07,"12:01","5",87,"F","N",42,65,1.79,28,"control",278,"",NA,"4",0.77,5,255.53,"",19,343,72810,"A",0.1529,1.0794,0.118,22.6394,0.7715,0.1799,0.2332,"",110,178,480,0.0541666666666667,0.00351458333333333,0.118181818181818,0.0033,0.0351351351351351,0.00357837837837838,0.0064375,0.0160689655172414,NA,0.0426190476190476,-2.2730262907525,2.77258872223978,-0.763569644856491,3.36729582998647,NA,NA,0.582215619852664,3.73766961828337,0.124371409467198,0.478140029266033,NA,1.76970184808821
"121","LD863_21","EG863_21","LD863_21","CL243_21","E027_M","delicata","CORT_23_5pg_Topical","23","low",NA,"2021/22","14/01/2022",14,50,64,0.113,7.65,5.52,0.1,16,23,"3/06/2022",26,36,0.332,"LD863_21","10/08/2022",27,39,0.42,"PR","ALIVE",NA,0,0,0,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,158,NA,NA,NA,0.111111111111111,0.00257777777777778,NA,NA,0.00625,0.0127692307692308,0.0155555555555556,NA,-2.30258509299405,2.77258872223978,-1.10262031006565,3.25809653802148,-0.867500567704723,3.29583686600433,NA,NA,0.12074894123029,0.450165687238656,0.624417316838491,NA
"122","LD864_21","EG864_21","LD864_21","CL243_21","E027_M","delicata","CORT_28_5pg_Topical","28","low","14/02/2022","2021/22","14/01/2022",14,31,45,0.112,8.04,5.31,0.112,16,25,"3/06/2022",29,42.5,0.43,"LD864_21","10/08/2022",29,44,0.476,"PR","ALIVE",NA,0,0,0,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,177,NA,NA,NA,0.119266055045872,0.00291743119266055,NA,NA,0.007,0.0148275862068966,0.0164137931034483,NA,-2.18925640768704,2.77258872223978,-0.843970070294529,3.36729582998647,-0.742337424750717,3.36729582998647,NA,NA,0.135238814177925,0.441202172927885,0.587972315822873,NA
"123","LD865_21","EG865_21","LD865_21","CL244_21","E025_M","delicata","C_23_Topical","23","control",NA,"2021/22","14/01/2022",14,50,64,0.135,7.68,5.5,0.106,17,22,"3/06/2022",27,37,0.357,"LD865_21","10/08/2022",28,44,0.459,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-05-31,"12:15","4",65,"F","Y",42,64,1.452,23,"control",115,"",NA,NA,NA,5,134.52,"",20,177,72809,"A",0.0504,0.6153,0.0605,5.9302,1.1987,0.1512,0.1261,"",90,158,453,0.0551876379690949,0.00297130242825607,0.111111111111111,0.00278888888888889,0.0413223140495868,0.00301652892561983,0.00623529411764706,0.0132222222222222,0.0163928571428571,0.0345714285714286,-2.24431618487007,2.83321334405622,-1.0300194972025,3.29583686600433,-0.778705068921592,3.3322045101752,0.372941916402604,3.73766961828337,0.111240933731679,0.439603609256816,0.620985967332238,1.43553468347714
"124","LD865_21","EG865_21","LD865_21","CL244_21","E025_M","delicata","C_23_Topical","23","control",NA,"2021/22","14/01/2022",14,50,64,0.135,7.68,5.5,0.106,17,22,"3/06/2022",27,37,0.357,"LD865_21","10/08/2022",28,44,0.459,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-06-08,"9:01","5",92,"F","Y",44,67,1.759,23,"control",227,"",NA,NA,NA,5,201.19,"",17,309,72810,"B",0.1638,1.4491,0.1489,19.185,0.9091,0.2023,0.2226,"",90,158,461,0.0585683297180043,0.00358568329718004,0.111111111111111,0.00278888888888889,0.045822102425876,0.00377897574123989,0.00623529411764706,0.0132222222222222,0.0163928571428571,0.0399772727272727,-2.24431618487007,2.83321334405622,-1.0300194972025,3.29583686600433,-0.778705068921592,3.3322045101752,0.564745465755421,3.78418963391826,0.111240933731679,0.439603609256816,0.620985967332238,1.5218253658365
"125","LD866_21","EG866_21","LD866_21","CL244_21","E025_M","delicata","C_28_Topical","28","control","13/02/2022","2021/22","14/01/2022",14,30,44,0.141,8.44,5.58,0.119,17,26,"3/06/2022",29,43,0.432,"LD866_21",NA,NA,NA,NA,"","ALIVE",NA,0,0,0,0,"","","",2020-06-01,"13:34","4",73,"M","N",42,67,1.444,28,"control",186,"T2",1030.83,"4",0.46,5,166.76,"",33,330,72809,"A",0.6181,3.5411,0.5392,7.3802,0.8724,0.3137,0.3596,"",110,178,474,0.0527426160337553,0.00279535864978903,0.109090909090909,0.00284545454545455,0.0357142857142857,0.00278021978021978,0.007,0.0148965517241379,NA,0.0343809523809524,-2.12863178587061,2.83321334405622,-0.839329690738027,3.36729582998647,NA,NA,0.367417040470634,3.73766961828337,0.124883689755376,0.443254276057782,NA,1.42762540147452
"126","LD867_21","EG867_21","LD867_21","CL244_21","E025_M","delicata","CORT_23_10pg_Topical","23","high",NA,"2021/22","14/01/2022",14,50,64,0.135,8.05,5.55,0.117,17,25,NA,NA,NA,NA,"LD867_21",NA,NA,NA,NA,"","MISSING",NA,0,0,0,0,"","lizard escaped","lizard escaped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,158,NA,NA,NA,NA,NA,NA,NA,0.00688235294117647,NA,NA,NA,-2.14558134418438,2.83321334405622,NA,NA,NA,NA,NA,NA,0.122784804213269,NA,NA,NA
"127","LD868_21","EG868_21","LD868_21","CL244_21","E025_M","delicata","CORT_23_5pg_Topical","23","low",NA,"2021/22","14/01/2022",14,50,64,0.135,8.32,5.57,0.111,16,23,"3/06/2022",28,41,0.423,"LD868_21","10/08/2022",28,44,0.455,"DCL","ALIVE",NA,0,0,0,0,"","","",2020-06-07,"12:11","5",89,"M","N",40,70,1.502,23,"low",104,"T2",1111.58,"4",0.67,5,417.59,"",25,175,72809,"A",0.1975,1.1722,0.171,21.9849,0.8661,0.2154,0.2487,"",90,158,460,0.0521739130434783,0.00302391304347826,0.133333333333333,0.00346666666666667,0.0324324324324324,0.00291621621621622,0.0069375,0.0151071428571429,0.01625,0.03755,-2.1982250776698,2.77258872223978,-0.860383099935859,3.3322045101752,-0.787457860031187,3.3322045101752,0.406797553341943,3.68887945411394,0.134031324765622,0.474694250260883,0.6155743249154,1.70801992308471
